,project,property_type,price,area,n_bedrooms,n_bathrooms,balcony_direction,legal,posted_date,post_title,post_description,post_id,Cl Gia,area_cl
2491,Vinhomes Times City - Park Hill,Apartment,5200.0,118.0,3,2,Bắc,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Bán CH 3PN sáng 118m2, Park Premium, có xuất oto, 10 năm dịch vụ, giá 5.2 tỷ bao phí. Lh 0963702813","Vì lý do công việc chủ nhà nhờ bán gấp CH SmartHome 3PN 118m2, P11 Park Premium sổ đỏ chính chủ, giá 5.2 tỷ bao phí.Thông tin căn hộ:- Tổng diện tích: 118m2.- Thiết kế: Căn hộ được thiết kế thông minh với 3PN và phòng khách đều có ánh sáng tự nhiên, 2WC, 1 phòng khách, 1 phòng bếp và 1 phòng ăn, 3 logia thông thoáng.- Bàn giao nội thất cơ bản: Sàn gỗ, trần thạch cao, thiết bị vệ sinh và thiết bị chiếu sáng đầy đủ, tủ bếp và bếp, tủ âm tường,.- Giá bán: 5.2 tỷ bao toàn bộ thuế phí cho khách thiện chí (căn hộ đã có sổ đỏ).- Liên hệ để được tư vấn chi tiết và xem nhà, hotline: 0963 702 813 Phạm Thủy Chuyên viên tư vấn(zalo, viber, imessage).http://bdsnhamoi.vn",28017478,4.5-7.5,100-150
2492,Vinhomes Times City - Park Hill,Apartment,3950.0,117.0,3,2,Nam,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Rẻ nhất thị trường CH 3PN - 117m2 ban công Nam, Times City giá chỉ 3.95 tỷ. LH 0963 702 813","Vì cần tiền nên chủ nhà bán nhanh Ch 3 ngủ 117m2, Times City, 458 Minh Khai, Hai Bà Trưng, Hn.Thông tin căn hộ:- Diện tích: 117m2, 3PN đón ánh sáng tự nhiên, phòng khách có logia thông thoáng, 2nvs và 1 phòng bếp, 1 phòng ăn.- Bàn giao nguyên bản CĐT: Sàn gỗ, trần thạch cao, thiết bị vệ sinh, thiết bị chiếu sáng đầy đủ, điều hòa, tủ bếp và bếp - Căn hộ có cửa Bắc ban công hướng Nam mát mẻ.- Giá bán: 3.95 tỷ bao toàn bộ thuế phí (căn hộ đã có sổ đỏ).- Liên hệ để được tư vấn chi tiết và xem nhà, hotline: 0963 702 813 Phạm Thủy Chuyên viên tư vấn(zalo, viber, imessage).- http://bdsnhamoi.vn",28014062,3-4.5,100-150
2493,Vinhomes Times City - Park Hill,Apartment,3400.0,74.0,2,2,Bắc,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Gấp! Cần chuyển nhượng căn 2PN, DT 74 m2, giá 3.4 tỷ bao phí, full đồ Park Premium, LH 0356522777","Chuyển nhượng căn 2PN sáng, DT 74m2, giá chỉ 3.4 tỷ bao phí, full đồ đẹp tòa T09 Park Premium.Thông tin thiết kế căn hộ:- Diện tích: 74m2.- Gía bán: 3.4 tỷ bao phí sang tên.- Thiết kế: 2 phòng ngủ sáng, 1 phòng khách, 2 nhà vs, ban công hướng view đẹp.- Căn hộ nội thất cực đẹp, mới tinh: Chủ nhà để lại đồ nội thất dời chỉ mang đồ điện tư theo.- Có sổ đỏ, phí dịch vụ 10 năm.Liên hệ tư vấn: Ngọc Diệp - 0356522777 hoặc 0392019162(zalo, messenger, viber,... ).http://bdsnhamoi.vn",28264005,3-4.5,50-80
2494,Times City,Apartment,3400.0,80.0,2,2,unknown,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Thiện chí bán căn 2 ngủ 80m2 view quảng trường tại Park Hill Times City, giá 3.4 tỷ. Nhà mới đẹp","Thiện chí bán căn 2 ngủ 80m2 view quảng trường tại Park Hill Times City giá 3.4 tỷ. Nhà mới đẹp.- Diện tích: 80m2.- Ban công: Hướng Tây Bắc, view quảng trường tuyệt đẹp...- Thiết kế căn hộ: Căn hộ được thiết kế với 2 phòng ngủ vuông vắn, 2 WC, phòng khách rộng có logia, phòng bếp thoáng...- Nội thất căn hộ: Điều hòa âm trần, bếp điện, tủ bếp, tủ âm tường, sàn gỗ, trần thạch cao, thiết bị vệ sinh nhập ngoại, đèn chùm...- Pháp lý: Căn hộ đã có sổ đỏ.- Giá bán: 3.4 tỷ bao phí.- Liên hệ: Lâm Hòa 0978468230 (zalo, viber, Ims).",28263951,3-4.5,80-100
2495,Times City,Apartment,2700.0,76.0,2,2,Nam,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Bán căn 76m2, tầng trung, hướng Nam tại Times City giá 2.7 tỷ, bao phí. Lh 0977088770","Không có nhu cầu sử dụng, nên gia đình muốn bán căn 2PN tại 76m2 Times City:==Thiết kế căn hộ: 2PN vuông vắn, phòng khách rộng rãi, phòng bếp đã sửa thoáng, 2 nhà tắm tiện nghi. View hướng Nam thoáng mát nhìn trọn vẹn khung cảnh hồ điều hòa, sân chơi ngoài trời vô cùng thoáng đẹp.==Nội thất: Nguyên bản chủ đầu tư, nhà còn rất mới do ít sử dụng, bao gồm: Sàn gỗ, trần thạch cao, tủ âm tường, điều hòa, tủ và bếp, thiết bị vệ sinh cao cấp.==Căn hộ có sổ đỏ, có 10 năm dịch vụ.==Gía bán: 2.7 tỷ, có thương lượng.Vui lòng liên hệ: 0977088770.",27206681,2-3,50-80
2496,Times City,Apartment,3500.0,109.0,2,2,Tây,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Chính chủ cần bán gấp căn 2PN rộng nhất tại Times City với 109m2, giá chỉ 3.5 tỷ, bao phí","Cần bán gấp căn 02PN rộng nhất Times City:+ Căn hộ thuộc tòa T2 Times city nằm tại vị trí trung tâm với diện tích 109m2 thiết kế các phòng ngủ rộng rãi.+ Ban công căn hộ hướng Tây thoáng mát, view sân vui chơi trẻ nhỏ và sân thể thao.+ Nội thất nguyên bản chủ đầu tư, bao gồm sàn gỗ, trần thạch cao, tủ âm tường, điều hòa, thiết bị nhà bếp và nhà vệ sinh.+ Căn hộ còn mới, chủ nhà nhiệt tình bán, đã có sổ đỏ.= Bán gấp giá rẻ chỉ còn 3.5 tỷ (bao phí).= Khách có nhu cầu xin liên hệ: 0977088770.",27195467,3-4.5,100-150
2497,Vinhomes Times City - Park Hill,Apartment,3150.0,79.0,2,2,Đông,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Căn 02PN, 79m2, tầng trung, hướng Đông, view sông Hồng tòa Park 2 Times City, giá 3.150 tỷ, bao phí","Chính chủ cần gấp tài chính, bán gấp căn hộ 02PN, tầng trung tại tòa Park 2, giá 3.150 tỷ, bao phí. LH 0977088770:- Diện tích: 79m2, thiết kế 2PN sáng, phòng khách thoáng, bếp và 2 nhà tắm, 2 logia, ban công hướng Đông không bị che chắn bởi tòa khác.- Nội thất nguyên bản chủ đầu tư: Sàn gỗ, trần thạch cao, điều hòa, tủ âm tường, tủ bếp, thiết bị vệ sinh cao cấp,- Căn hộ đã có sổ đỏ.- Giá bán: 3.150tỷ, bao phí.Vui lòng liên hệ: Trần Hoa: 0977088770.",26514319,3-4.5,50-80
2498,Vinhomes Times City - Park Hill,Apartment,3800.0,120.0,3,2,Nam,unknown,2020-12-21 00:00:00 UTC,"Hot! Danh sách các căn hộ đang bán rẻ nhất tại Times City - Park Hill, Premium đầu tháng 1/2020","Quý khách hãy liên hệ để được tư vấn và chọn căn miễn phí: 0979.588.665.Danh sách các căn hộ chủ nhà gửi bán cắt lỗ tại Times City Park Hill.Bên khu Times:Căn 75m2 tòa T1,4,567 giá 2.55 tỷ bao phí.Căn 87m2 căn hoa hậu tòa T567 giá 3.1 3.3 tỷ bao phí.Căn 90m2 tầng trung tòa T4567 giá 2.9 3.1 tỷ bao phí, full đồ.Căn 94.4m2 tầng trung tòa T1 giá 3 tỷ bao phí, gần như full đồ.Căn 94.4m2 tầng trung hướng nam T4 sửa rất đẹp, full đồ đẹp, xịn giá 3.35 tỷ bao phí.Căn 109m2 tầng đẹp view trực diện nhạc nước tòa T3 giá 3,55 tỷ bao phí, nhà mới nguyên, full nội thất đẹp.Căn góc 97,5m2 view nhạc nước, giá chỉ 3.3 tỷ bao phí, nhà mới.Căn góc 3 ngủ 110m2 giá 4 4.3 tỷ bao phí.Căn 3 ngủ tòa T11 tầng trung giá 4 4.15 tỷ bao phí.Căn 95m2 giá 3 3.1 tỷ bao phí.Căn 118m2 tòa T2,3 giá 3,9 tỷ bao phí.Căn hoa hậu 94,3m2 giá 3,45 tỷ bao phí.Căn 83m2 tầng trung ban công nam tòa T11 giá 3,1 tỷ bao phí.Ngoài ra chúng tôi còn rất nhiều căn chủ nhà gửi bán cắt lỗ sâu.Hãy liên hệ: 0979.588.665 để chọn được căn hộ ưng ý nhất cho gia đình bạn.Tất cả mọi giao dịch quý khách hàng đều làm việc trực tiếp với chủ nhà, chúng tôi sẽ hỗ trợ mọi thủ tục pháp lý liên quan đến quá trình mua bán, chuyển nhượng căn hộ từ khi hai bên ký hợp đồng đặt cọc, ký hợp đồng công chứng đến lúc ra sổ đỏ đứng tên khách hàng.",24096115,3-4.5,100-150
2499,Vinhomes Times City - Park Hill,Apartment,3700.0,120.0,3,2,Nam,unknown,2020-12-21 00:00:00 UTC,Cập nhật mới nhất danh sách các căn hộ đang bán cắt lỗ tại Times City và Park Hill. LH: 0979588665,"BĐS Nhà Mới - Đơn vị chuyển nhượng và cho thuê số 1 Times City và Park Hill.Với đội ngũ chuyên viên tư vấn chuyên sâu và am hiểu pháp lý, với kinh nghiệm làm chuyển nhượng cho thuê tại Times City nhiều năm nên chúng tôi nhận được sự tin tưởng tuyệt đối từ phía cư dân nơi đây. Khi giao dịch căn hộ, chúng tôi có một phòng pháp lý chuyên hỗ trợ khách hàng và chủ nhà tất cả các hồ sơ giấy tờ, thủ tục pháp lý liên quan đến thủ tục mua bán và chuyển nhượng căn hộ.Quý khách hãy liên hệ để được tư vấn và chọn căn miễn phí: 0979.588.665.Danh sách các căn hộ chủ nhà gửi bán cắt lỗ tại Times City, Park Hill, Park Hill Premium.Bên khu Times:Căn 75m2 tòa T1, 4, 5, 6, 7, giá 2.55 tỷ bao phí, full nội thất.Căn 87m2 căn hoa hậu tòa T5, 6, 7, giá 3.1 - 3.3 tỷ bao phí.Căn 90m2 tầng trung, tòa T4, 5, 6, 7, giá 2.9 3.1 tỷ bao phí.Căn 94.4m2 tầng trung, tòa T1, giá 3 tỷ bao phí, gần như full đồ.Căn 109m2, tầng đẹp, view trực diện nhạc nước, tòa T3, giá 3,55 tỷ bao phí, nhà mới nguyên, full nội thất đẹp.Căn góc 97,5m2, view nhạc nước, giá chỉ 3.3 tỷ bao phí.Căn góc 3 phòng ngủ, 110m2, giá 4 - 4.3 tỷ bao phí.Căn 3 phòng ngủ tòa T11, tầng trung, giá 4 - 4.15 tỷ bao phí.Căn 95m2, giá 3 - 3.1 tỷ bao phí.Căn 118m2 tòa T2, 3, giá 3,85 tỷ bao phí.Căn hoa hậu 94,3m2, giá 3,35 tỷ bao phí.Căn 83m2, tầng trung siêu đẹp, full đồ, tòa vip T11, giá 3.15 bao phí.Bên khu Park Hill:Căn góc Đông Nam tầng trung, tòa Park 1, giá 5.5 tỷ.Căn 70m2 view quảng trường Park Hill, giá 2.75 tỷ bao phí.Căn 84m2, tòa P1, giá 3,4 tỷ.Căn 76.5m2, tòa Park 1, giá 3.1 tỷ.Căn 80,1m2, tòa Park 7, giá 3,15 tỷ bao phí.Căn 3 phòng ngủ gần 100m2, hướng Nam, giá 3.9 tỷ bao phí.Căn góc Đông Nam 3 phòng ngủ, tòa P5, giá 4.4 tỷ bao phí.Căn 108m2, tòa Park 2, giá 4,35 tỷ bao phí.Căn góc 115m2 Park Hill, view thoáng đẹp, có 10 năm dịch vụ, giá 4.9 tỷ bao phí.Căn góc 128m2, view đẹp, giá 5.65 tỷ bao phí.Căn 115m2 view và thiết kế siêu đẹp, tòa P7, giá 4.9 tỷ.Bên Premium:Căn 68m2 có 10 năm miễn dịch vụ, giá 2.89 tỷ bao phí.Căn 79m2 tòa P12, giá 3.2 tỷ bao phí.Căn 3 phòng ngủ, 118,5m2, full đồ đẹp, tòa P12, giá 4,7 tỷ bao phí.Căn góc Đông Nam tòa Park 9, giá 5,6 tỷ bao phí, full đồ đẹp.Căn 75m2 view nhạc nước, tòa P9, giá 2.96 tỷ bao phí.Căn 79m2 tòa P10, view nhạc nước, giá 3.1 tỷ bao phí.Căn 118,5m2 tòa P11, giá 4.85 tỷ bao phí.Căn 4 phòng ngủ vip nhất dự án, giá 7.75 tỷ bao phí, nhà mới chưa ở, miễn phí 10 năm dịch vụ.Ngoài ra chúng tôi còn rất nhiều căn chủ nhà gửi bán cắt lỗ sâu.Hãy liên hệ: 0979.588.665 để chọn được căn hộ ưng ý nhất cho gia đình bạn.Tất cả mọi giao dịch quý khách hàng đều làm việc trực tiếp với chủ nhà, chúng tôi sẽ hỗ trợ mọi thủ tục pháp lý liên quan đến quá trình mua bán, chuyển nhượng căn hộ từ khi hai bên ký hợp đồng đặt cọc, ký hợp đồng công chứng đến lúc ra sổ đỏ đứng tên khách hàng.Quý khách hãy liên hệ hotline 24/7: 0979588665 để được tư vấn chọn căn miễn phí.",20551076,3-4.5,100-150
2500,Vinhomes Times City - Park Hill,Apartment,5800.0,122.0,3,2,unknown,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Gia đình tôi cần tài chính bán gấp căn hộ 3PN tại Park Park Premium - DT 122m2 - 3 PN chỉ 5,8 tỷ","Gia đình tôi cần tài chính bán gấp căn hộ 3PN tại Park Park Premium - DT 122m2 - 3 phòng ngủ chỉ 5,8 tỷ bao phí full đồ.Gia đình chuyển đi nước ngoài cần bán lại căn tòa P12 Park Hill, 122m2 3 phòng ngủ thiết kế thông minh vô cùng đẹp.Thông tin thiết kế căn hộ:- Diện tích: 122m2.- Thiết kế gồm: Là căn góc với diện tích rộng được thiết kế là căn 3 phòng ngủ đón ánh sáng tự nhiên, phòng khách rất rộng thoáng đẹp, phòng bếp thông logia, 3 logia, 2 WC. Căn hộ vuông vắn, công năng căn hộ được sử dụng tối đa.- Được nằm trong tòa có vị thế đẹp nên căn hộ có nhiều lợi thế.- Căn hộ nội thất cực đẹp,: Sàn gỗ, điều hòa âm trần, hệ thống tủ âm tường, hệ thống tủ bếp, bếp hồng ngoại, hệ thống thiết bị chiếu sáng, hệ thống thiết bị vệ sinh, ti vi, tủ lạnh, máy giặt.- Căn hộ đã có sổ đỏ.- Giá bán: 5,8 tỷ (Đã bao gồm phí sang tên).- Liên hệ xem nhà: 0968 205 369 hoặc 0348315712(viber, zalo, message).- Email: lientrinh@bdsnhamoi.vn",28262619,4.5-7.5,100-150
2501,Times City,Apartment,2720.0,75.2,2,2,Nam,unknown,2020-12-21 00:00:00 UTC,"Bán nhanh bán rẻ 2PN 75.2m2 tầng trung hướng Nam T1 Times City, giá chốt 2.72 tỷ bp, LH 0979271525","097.927.1525.Không có nhu cầu sử dụng gia đình cần bán nhanh căn hộ 2 phòng ngủ, Tòa T1 Times City giá 2.72 tỷ bao toàn bộ phí sang tên.Diện tích: 75.2m2.Thiết kế: 2 phòng ngủ vuông vắn, Phòng khách rộng rãi với ban công hướng nam thoáng mát, 2 vệ sinh và bếp khép kín.Nội thất cơ bản: Hệ thống chiếu sáng, đèn chùm sang trọng, sàn gỗ, trần thạch cao, điều hòa riêng từng phòng cho phòng ngủ và phòng khách. Phòng bếp có đầy đủ hệ thống tủ bếp, bếp từ hồng ngoại, chậu rửa inox.Giá bán: 2.72 tỷ (chủ nhà chịu toàn bộ phí sang tên).Liên hệ xem nhà: 097.927.1525(Zalo, Viber).- Bất động sản Nhà Mới -.Đơn vị mua bán, chuyển nhương, cho thuê và quản lý BĐS số 1 VinH0mes.Quý khách có nhu cầu mua bán chuyển nhượng, cho thuê căn hộ vui lòng liên hệ #HOTLINE: 097.927.1525 (viber/zalo 24/7).Địa Chỉ: L2 - T11 OF 05 Khu Đô Thị Vinh0mes Times City, 458 Minh Khai Hai Bà Trưng Hà Nội.Website: http://linhbdsvinhomes.bantimescity.vn/",28262542,2-3,50-80
2502,Times City,Apartment,4250.0,115.0,3,2,unknown,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Bán nhanh căn góc 3 ngủ 115m2 tầng trung view quảng trường tại Park Hill Times City, giá 4.25 tỷ","Bán nhanh căn góc 3 ngủ 115m2 tầng trung view quảng trường tại Park Hill Times City, giá 4.25 tỷ bao phí.- Diện tích: 115m2.- Ban công: Hướng Tây Bắc, view quảng trường tuyệt đẹp...- Thiết kế căn hộ: Căn hộ được thiết kế với 3 phòng ngủ vuông vắn đều đón ánh sáng tự nhiên, 2 WC, phòng khách rộng thoáng, phòng bếp riêng biệt nên khi nấu ăn không bị mùi thức ăn.- Nội thất căn hộ: Điều hòa, bếp điện, tủ bếp, tủ âm tường, sàn gỗ, trần thạch cao, thiết bị vệ sinh nhập ngoại, đèn chùm...- Pháp lý: Căn hộ đã có sổ đỏ.- Giá bán: 4.25 tỷ bao phí.- Liên hệ: Lâm Hòa 0978468230 (zalo, viber, Ims).",28261819,3-4.5,100-150
2503,Vinhomes Times City - Park Hill,Apartment,3600.0,85.0,2,2,Bắc,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Chính chủ bán căn 2PN=85m2, Park Hill Times City, giá rẻ. LH 0987662362","Chính chủ cần bán nhanh căn 2PN, diện tích 85m2 - Park Hill KĐT Times City.- Diện tích 85m2.- Thiết kế 2PN - 2WC.- Có nội thất.- Có slot ô tô.- Giá 3.6 tỷ bao phí.----------------------------------------------------* Cam kết:- Thực hiện các giao dịch của mình với tất cả uy tín, trách nhiệm.- Thủ tục nhanh gọn, hiệu quả và minh bạch.- Hỗ trợ đăng ký kinh doanh, tạm trú.- Hỗ trợ các thủ tục hóa đơn thuế và đăng ký cho người nước ngoài.* Liên hệ trực tiếp:Mr. Hoàng: 0987.662.362 (Zalo).Add: 458 Minh Khai, Hai Bà Trưng, Hà Nội.Cảm ơn quý khách đã đọc tin!(Giá có thể thay đổi theo từng thời điểm quý khách hãy liên hệ để được tư vấn miễn phí).",28261747,3-4.5,80-100
2504,Vinhomes Times City - Park Hill,Apartment,5150.0,118.5,3,2,Đông-Nam,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Chính chủ bán gấp căn hộ Park Hill Premium 118,5m2, 3PN, giá siêu rẻ 5,15 tỷ bao tên full nội thất","Chính chủ bán gấp CH chung cư Park Hill Premium - Park 11 - S= 118,5m2 - 3PN. Thoáng sáng.+ Tổng diện tích: 118,5m2, thiết kế 3PN, có 2WC, phòng khách và bếp, bếp có logia riêng nên rất thoáng. View không bị che chắn cực thoáng mát.+ Nội thất bán cơ bản chủ đầu tư: Chủ nhà để lại toàn bộ nội thất cao cấp trong căn hộ, khách chỉ việc xách vali vào ở.+ Pháp lý: Sổ đỏ chính chủ.+ Giá bán: 5,15 tỷ, bao phí sang tên. Có thương lượng thêm cho khách nhiệt tình.Liên hệ xem nhà: 0968 573 945.",27598208,4.5-7.5,100-150
2505,Vinhomes Times City - Park Hill,Apartment,3050.0,70.0,2,2,Tây,có sổ đỏ/sổ hồng,2020-12-21 00:00:00 UTC,"Bán căn 2 phòng ngủ 70m2, giá chỉ 3.050 tỷ bao phí tại Park 3 Vinhomes Times City Park Hill","Bán căn 2 phòng ngủ 70m2, giá chỉ 3.050 tỷ bao phí tại Park 3 Vinhomes Times City Park Hill.Thông tin chi tiết:- Căn hộ giá rất hợp lý.- Diện tích và thiết kế: 70m2; thiết kế 2 phòng ngủ, 2 nhà vệ sinh.- Hướng: Cửa Đông, ban công Tây.- Nội thất: Hệ thống đèn chiếu sáng sang trọng, điều hòa, sàn gỗ, tủ âm tường, bếp, tủ bếp và các thiết bị vệ sinh cao cấp...- Giá bán: 3.050 tỷ bao toàn bộ phí, thuế.- Pháp lý: Căn hộ đã có sổ đỏ chính chủ.Xem nhà liên hệ: 0898.899.869.",28261431,3-4.5,50-80
2506,Vinhomes Times City - Park Hill,Apartment,6200.0,126.8,3,2,Đông-Bắc,unknown,2020-12-21 00:00:00 UTC,"Nhà mình cần bán căn góc tòa Park 9, 126,8m2, giá 6.2tỷ nhà đẹp (ảnh thật)","Gia đình mình cần bán căn 3 phòng ngủ, tòa Park 9 view nhạc nước.Diện tích tim tường 126,8m2.Diện tích thông thủy 119m2.Căn hộ loại 3 phòng ngủ rộng nhất tòa Park 9 cũng như khu Park Premium.3 phòng ngủ 2 toilet, 1 phòng khách rộng, 2 logia.Căn góc nên các phòng đều có ánh sáng tự nhiên view nhìn 2 hướng ra đường Tam Trinh và hướng nhạc nước Minh Khai.Căn tầng cao trên tầng 20, sẽ đẹp hơn căn tầng thấp.Nhà chính chủ liên hệ để xem nhà: 098 259 1304.",23266311,4.5-7.5,100-150
2507,Times City,Apartment,3450.0,97.6,2,2,unknown,unknown,2020-12-21 00:00:00 UTC,"Gia đình cần bán nhanh căn hộ Vip 2 ngủ sáng Times City- 97.6m2, giá 3.45 tỷ ( bao phí )","- Gia đình không có nhu cầu sử dụng, có nhu cầu cần bán căn hộ 2 phòng ngủ tòa T02 Times City - Hà Nội. Căn hộ thiết kế căn góc của tòa các phòng ngủ và phòng khách đều có ánh sáng tự nhiên, Tầng trung thoáng mát khá yên tĩnh. Diện tích 97.6m2 trên sổ, thiết kế hợp lý phòng khách rộng rãi phù hợp gia đình để ở ổn định lâu dài. Đã trang bị đầy đủ nội thất, rất thuận tiện có thể chuyển đến ở sớm.Giá bán mong muốn: 3.45 tỷ cả đồ bao phí (khách thiện chí có gia lộc).Liên hệ sớm xem nhà: 098 259 1304.",28132397,3-4.5,80-100
